"Published At","URL","Media URL","Media Type","Likes","Comments","Caption"
"2023-05-11 11:59:39","https://www.instagram.com/p/CsGiCKtt6jP/","https://scontent-cdg4-1.cdninstagram.com/v/t51.29350-15/345957257_3399056796976493_3725428966677869736_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=105&_nc_ohc=T-UVImfBu7wQ7kNvgF2ZCyk&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDKyBjYKUv9tSQuEgxRV7mJX09owQE3Hc3sB2W-FaUTVg&oe=666287F4&_nc_sid=bc0c2c","Image","219","0","🇵🇸 Palestine : entraves à l’aide humanitaire 

À Gaza, plusieurs raids israéliens ont tué quinze personnes les 9 et 10 mai, dont 3 enfants.

Ces actes de violences viennent interrompre la trêve annoncée début mai et ne font qu’accroître le climat de peur et de danger dans lequel vit la population palestinienne sous occupation depuis désormais plus de 70 ans.

🔴 Trois fois plus de Palestiniens ont été tués dans des tensions avec l’armée israélienne au cours du 1er semestre 2023 qu’à la même période en 2022

🏥 58% des habitants de Gaza ont besoin d’aide humanitaire (soit 1,3 million de personnes)

Alors que les tensions s’intensifient considérablement depuis le début de l’année 2023 et que les besoins humanitaires ne font que s’accentuer, l’accès humanitaire est entravé par l’occupation des forces israéliennes en Cisjordanie et sur la bande de Gaza. 
  
Médecins du Monde est présente sur place pour apporter des soins d’urgence et un soutien psycho-social aux personnes impactées, et demande : 

➡️ Un accès sans entrave pour l’aide humanitaire, 
➡️ La protection du personnel humanitaire dans le respect du droit international humanitaire. 
*
*
📸 Cyril Zannettacci
  
#Palestine #Gaza #DIH #violences #raids #aidehumanitaire #Cisjordanie #santé #medecinsdumonde"
"2023-05-09 13:51:46","https://www.instagram.com/p/CsBkmz2ANDA/","https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-15/345416836_228222243164696_6928123152425708289_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=108&_nc_ohc=iCMgh07JNtcQ7kNvgGHxBcT&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDSClu11q4PXDTv8Wxcc-DO5Zhnqkc8yBFZYYcukhHKNA&oe=665EB94B&_nc_sid=bc0c2c","Video","98","0","[ Atelier d’écriture x @Lesgrosmauxfestival ]

Chaque lundi soir, boulevard Picpus à Paris, @medecinsdumonde accueille dans ses locaux des personnes sans logement fixe et isolées. Un moment d’écoute et d’échange afin de créer du lien social et orienter ces personnes vers un parcours de soins.

🖋️ Un atelier d’écriture leur est également proposé afin de mettre en lumière les obstacles à la santé.

Dans le cadre du Festival des Gros Maux, les participants ont été invités à s’exprimer autour de la thématique du soin et à mettre des mots sur des maux afin de participer au concours d’écriture. Une initiative qui a vu le jour dans plusieurs de nos centres en France, comme dans la Haute vallée de l’Aude ou à Nantes.
.
.
Sortez votre plume engagée !

⌛ Vous avez jusqu’au 15 mai pour participer vous aussi au concours d’écriture en nous envoyant vos créations à l’adresse : concours.ecriture.fdgm@gmail.com

#festival #MédecinsduMonde #urbanart #streetart #Concours #écriture #culture #création #plumeengagée #desmotssurdesmaux #GrosMauxFestival #festivaldesgrosmaux"
"2023-05-04 10:04:46","https://www.instagram.com/p/Cr0TUsNKPDF/","https://scontent-cdg4-2.cdninstagram.com/v/t51.29350-15/344440704_1330654764158709_9213832779041194043_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=109&_nc_ohc=7xINyiru_EYQ7kNvgFhc1cv&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBvJ0sKNVTdppA-anVb-MbyjdqTajgU4VedLuJCKOAsYQ&oe=6662B3CD&_nc_sid=bc0c2c","Image","105","0","🇵🇰 Pakistan : suite aux inondations, la santé des femmes et des enfants au cœur des préoccupations.

En août dernier, les inondations dues à la mousson ont touché plus de 80 % du Pakistan, et affecté 33 millions de personnes.

Ruptures de soins, maladies infectieuses, ruptures de suivi de grossesse... Face à l'ampleur des conséquences sur la santé des personnes, Médecins du Monde a organisé une réponse d’urgence.

Depuis fin août 2022, 4 cliniques mobiles opèrent dans la province de KP afin de proposer des soins de proximité et de santé sexuelle et reproductive.

De septembre à février :
 🚑 près de 13 000 consultations médicales ont été réalisées,
🤰 + de 1 300 femmes ont bénéficié de consultations prénatales.
.
.
📸 Sara Farid

#Pakistan #flood #inondation #urgence #SSR #santésexuelle #femmes #enfants #medecinsdumonde"
"2023-05-02 15:00:41","https://www.instagram.com/p/CrvqSRmAjv3/","https://scontent-cdg4-3.cdninstagram.com/v/t51.2885-15/344131336_546495780969424_708251604094479487_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=104&_nc_ohc=pgAXranBGZAQ7kNvgHI21_q&edm=APU89FABAAAA&ccb=7-5&oh=00_AYByQGYXuRXbi1Ub5qN0Wx-7AjW2wJsDocxo2CdMiV0oHA&oe=665EAA57&_nc_sid=bc0c2c","Video","359","5","[ #Reportage : Colombie, dans la jungle du conflit ]
 
Guérilla, paramilitaires, narco-trafiquants, armée régulière… 
 
Alors qu’ils devaient mettre fin à 50 ans de guerre civile en Colombie, les accords de paix de 2016 ont encore complexifié le conflit. 
 
À cause de ces violences, 6 millions de personnes vivent toujours coupées des soins. 
 
Face à l’immensité des besoins, Médecins du Monde intervient auprès des plus affectés. C’est le cas des abords du río Bojayá, où des communautés particulièrement isolées payent le prix fort de cette guerre cachée.
 

#Colombie #Bojaya #guerrecachée #conflit #guerrecivile #narcotraffic #guérilla #Colombia #Choco #Conflictoarmado#Comunidadesindigenas #confinamiento"
"2023-04-28 11:07:33","https://www.instagram.com/p/Crk9hzwgU8s/","https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-15/343303223_1474263143106830_3110909764498114099_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=102&_nc_ohc=IcGuLKtarPQQ7kNvgElhMyx&edm=APU89FABAAAA&ccb=7-5&oh=00_AYAo699p60Uml1RHFb6AxZUrQfYrs5-wtVK4_NN6R2eKeA&oe=665EBCD1&_nc_sid=bc0c2c","Video","178","9","PORTRAIT
 
Travailler directement auprès des personnes les plus éloignées des soins pour les raccrocher à leurs droits 👉 c’est le principe de la santé communautaire, pilier incontournable de notre identité d’action. Une approche qui ne serait pas possible sans nos travailleurs pairs, des bénévoles membres des communautés concernées portant nombre de nos programmes à travers le monde.
 
Lumineux et engagé, Khalil était l’un d’eux.
Membre notre équipe de réduction des risques auprès des usagers de drogues à San Pedro, en Côte d’Ivoire 🇨🇮, il nous livrait peu avant sa disparition un témoignage poignant sur son combat pour la santé et la dignité de ses pairs.

 Nous le remercions pour l’engagement dont il a fait preuve jusqu’au bout. ✊

 
#Réductiondesrisques #santécommunautaire #CôtedIvoire #RCI #drogues #SupportDontPunish #MédecinsduMonde"
"2023-04-26 15:09:06","https://www.instagram.com/p/CrgPyo2NbKb/","https://scontent-cdg4-2.cdninstagram.com/v/t51.29350-15/343421752_1341772046369913_256991296613050038_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=109&_nc_ohc=0HTb1j5L_FUQ7kNvgFkRUpc&edm=APU89FABAAAA&ccb=7-5&oh=00_AYB2mLE9svLffdrPl4nWUHNUikvlLtV77cRjeoRYTtSzsA&oe=66629381&_nc_sid=bc0c2c","Image","102","0","🩺 Désert médical

“Ici, les personnes les plus précaires ont des problématiques de survie au quotidien. Et ce sont elles les premières victimes de la désertification médicale.” 
* 
* 
Dans la Haute-Vallée de l’Aude, au Sud de la France, 6️⃣0️⃣% des personnes en situation de précarité ont renoncé à des soins ces 12 derniers mois. 
  ️ 
➡️ Dans ces territoires français où les professionnels de santé manquent cruellement, Médecins du Monde se mobilise chaque jour pour prévenir les ruptures de soins.

#précarité #désertmédical #France #santé #MédecinsduMonde"
"2023-04-20 12:17:52","https://www.instagram.com/p/CrQfDAVAx7Q/","https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-15/341722317_548347304079149_6311600399756262464_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=105&_nc_ohc=SdxGtka4x84Q7kNvgEly9CD&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCDxL7Rmx8ElyMZvpTepryru1PN-QPLeGHAuckehNYVHw&oe=665EC0BB&_nc_sid=bc0c2c","Video","379","16","⚠️ 7 personnes sur 10 renoncent aux soins à cause des obstacles à l’Aide Médicale d’État.

➡️ C’est le constat alarmant que font nos associations suite à une enquête réalisée en Île-de-France. 
 
L’AME, dispositif essentiel pour l’accès aux soins des personnes étrangères sans droit au séjour, est de plus en plus difficile à obtenir : 

❌ 3 mois de présence obligatoire sur le territoire  
❌ Obligation de dépôt physique dans une Caisse Primaire d’Assurance Maladie (CPAM) 
❌ Informations partielles... 
 
Médecins du Monde, @la_cimade , Dom’asile, Le Comede et Caritas France tirent la sonnette d’alarme, et demandent l’accueil sans rendez-vous pour les démarches d’AME, dans toutes les agences de la Sécurité Sociale.

👉 Retrouvez l’enquête sur medecinsdumonde.org 
 
#AME #CPAM #solidarité #santé #IdF #medecinsdumonde"
"2023-04-18 15:56:26","https://www.instagram.com/p/CrLu2SDNKL5/","https://scontent-cdg4-2.cdninstagram.com/v/t51.29350-15/341842584_5782824565179783_2465083488648313028_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=103&_nc_ohc=3JgRqm7giekQ7kNvgGi0iRi&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDcJzqryMYIY3zcxFGiepyHS0WdRcSa7ZZ9ZaCKe8YnjQ&oe=6662A23A&_nc_sid=bc0c2c","Image","249","2","À Paris, la situation des personnes exilées ne cesse de se dégrader.  
 
Démantèlements de campements, vaines promesses d’hébergement, politiques répressives... Nombreux sont les facteurs qui les maintiennent éloignées des soins. 
 
Pour les rapprocher de leur droit à la santé, Médecins du Monde mène depuis plusieurs années un programme de veille sanitaire en allant au-devant de ces personnes, là où elles sont forcées de vivre. 
 
 
👉 Des vies invisibles, un reportage photographique de 📷 Nicolò Brugnara 
À découvrir sur notre site web. 
. 
. 
#Paris #maraude #PasdeSantéSansToit #solidarité #MédecinsduMonde"
"2023-04-13 15:39:06","https://www.instagram.com/p/Cq-049stVd0/","https://scontent-cdg4-1.cdninstagram.com/v/t51.29350-15/341172741_1396579590913529_4491413039558799240_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=105&_nc_ohc=NxpYIvxaOz0Q7kNvgFJUKPa&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCKDqRGvBPXgbW9Gu5j3z9bRXjfv-hjjez_gmX_xBivVw&oe=6662A3F0&_nc_sid=bc0c2c","Image","203","4","🔴  Depuis plus d’un an, l’humanitaire Olivier Vandecasteele est arbitrairement détenu en #Iran et subit des conditions de détention inhumaines. 

La communauté humanitaire se mobilise et réclame sa libération immédiate. Continuons à agir pour exiger sa libération. 
Partout dans le monde, nous disons #FreeOlivierVandecasteele !

Pour signer la pétition ou écrire une lettre aux autorités : retrouvez le lien en bio !"
"2023-04-11 14:29:30","https://www.instagram.com/p/Cq5i-tkgYXN/","https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-15/340814845_3429878983961539_2674551125709749351_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=107&_nc_ohc=ezQfkfNejXAQ7kNvgGf3AGt&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCkRbv0yaJomyY5GKQI_zAb1CIBlnjZDpaVFVYEE1X_1A&oe=665EA73D&_nc_sid=bc0c2c","Video","297","4","1 mois après #SpeeDons 3, retour en images sur ces 4 jours passés en compagnie de @xavierdang, des runners, ambianceurs, bénévoles et des milliers de spectateurs présents sur place ou connectés à distance ! 

Une édition marquée par des records du monde et, comme chaque année, une ambiance explosive. 🎉 

Merci à toustes et à l’année prochaine ! 

#OuaisOuaisOuais
. 
. 
#speedrun #esport #gamers  #streamers #Twitch #gaming #fundraising #ONG #MédecinsduMonde #association #dons #MisterMV"
"2023-04-07 10:53:40","https://www.instagram.com/p/Cqu3HX4ARfx/","https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-15/339806459_544577177820723_5985935211241231287_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=103&_nc_ohc=PHPSfzTIwvoQ7kNvgHaW5QL&edm=APU89FABAAAA&ccb=7-5&oh=00_AYB4iKzEWl-xeMGQrWh30kjlhyA9TcReRGAaB58I-MaO6g&oe=665EC344&_nc_sid=bc0c2c","Video","379","12","[#JournéeMondialeDeLaSanté] 

#Mayotte 🇾🇹 : un désert médical oublié 

“Pour avoir un rendez-vous en pédiatrie, il faut attendre 6 mois. On perd de vue les enfants et on les retrouve des mois plus tard dans des situations beaucoup plus graves qu’elles n’auraient dû l’être, parce qu’ils n’ont pas eu accès aux soins au bon moment.” 

🔴 Avec 3️⃣,5️⃣ ✖️ moins de médecins que dans l’hexagone, cette région insulaire française cumule les difficultés : manque de professionnels sociaux et de santé, manque de centres de soins, malnutrition, politiques répressives... 

Alors que le taux de précarité y est très élevé, avec 7️⃣7️⃣% de personnes vivant sous le seuil de pauvreté, c’est la seule région de France 🇫🇷 où l’accès aux soins est payant pour les adultes, entraînant de nombreux retards de suivi et donc des aggravations de l’état de santé. 

👩‍⚕️ Face aux besoins criants, et grâce à la mobilisation de bénévoles pairs et professionnels de santé, Médecins du Monde développe une expérience d’aller- vers en se rendant directement dans les lieux de vie des personnes les plus éloignées du soin. 
 
Immersion dans notre programme dans la région de Mamoudzou. 

#santépourtous #soins #mayotte #mayotteisland #oceanindien #outremer #désertmédical #médecinsdumonde"
"2023-04-05 16:50:13","https://www.instagram.com/p/CqqWq1iNLFP/","https://scontent-cdg4-1.cdninstagram.com/v/t51.29350-15/339667598_3397434733838126_2163428458375773663_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=102&_nc_ohc=EbfOvpWnjo4Q7kNvgHHQdvc&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCcn-pn1nICtBR7CNY0boJ0zjrrywm3pxSo0HM8HHz-oQ&oe=6662AD3D&_nc_sid=bc0c2c","Image","114","2","« Les communautés vivent dans la peur des homicides, des viols, des enlèvements, du recrutement forcé des jeunes hommes… » 🇨🇴 

Malgré les accords de paix signés en 2016, la Colombie est toujours en proie à des affrontements entre groupes armés. Les conflits impactent fortement les communautés rurales, extrêmement isolées et vivant dans la peur constante de nouvelles violences. 

🚢🩺 @medecinsdumonde intervient à bord d’un bateau-hôpital sillonnant le fleuve San Juan afin de proposer une prise en charge médicale à ces populations privées d’accès aux soins. 

📷 Israel Fuguemann
👉 ""L'étau de la violence"", article à découvrir sur notre site web
. 
. 
#Colombie #Colombia #SanJuan #MédecinsduMonde #conflitcolombie #soins #santé #ONG #conflit #MédecinsduMonde"
"2023-03-29 15:55:44","https://www.instagram.com/p/CqYOTbTAJ1u/","https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-15/339344435_1590381108040702_1334471504072747978_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=110&_nc_ohc=Z15M_g5voSkQ7kNvgGT5B19&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCtIOn1s_ts-JyrFgo-BlOIJ69_fQ1WdyJCgX2OZM2Yig&oe=665EAF87&_nc_sid=bc0c2c","Video","116","1","#Syrie 🇸🇾
 
📣 « Les pathologies rencontrées sont essentiellement liées à la santé mentale : des troubles graves, d’anxiété, des troubles dépressifs graves. »

Dr. Françoise Sivignon, vice-présidente de Médecins du Monde France, s’est rendue en Syrie auprès de nos équipes et témoigne de la situation dans la ville de Jinderes, massivement détruite par les séismes.

Alors que les conséquences des séismes sur la santé physique et mentale des Syriens et des Turcs sont considérables, les agendas politiques de la communauté internationale continuent de l’emporter sur l’aide humanitaire.
*
*
👉  C’est ce que dénonce Médecins du Monde dans une tribune au JDD, lien en Story.

#Together4Syria #Together4Turkey #Jinderes #Tuquie #Syrie #MédecinsduMonde"
"2023-03-24 10:51:33","https://www.instagram.com/p/CqKyuBbjmCl/","https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-15/329791890_2512201498945548_1197724973523758147_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=100&_nc_ohc=pJVlkyx3MPQQ7kNvgFt_Ybf&edm=APU89FABAAAA&ccb=7-5&oh=00_AYD-BrZHWh0v8iwmTSFOLzwaeMH3XtPNa_Sl7gFzeE1BzA&oe=665EB668&_nc_sid=bc0c2c","Video","131","8","🖋️ Sortez votre plus belle plume engagée et participez au concours d’écriture organisé par Médecins du Monde dans le cadre du Festival des Gros Maux ! 

Une consigne : utiliser les mots pour parler des maux de notre société. 

Exprimez-vous à travers une chanson, un rap, un slam, un texte d’éloquence, une nouvelle, un poème… Bref, à travers vos mots à vous ! 

🥇 Les meilleurs textes primés seront interprétés par des personnalités sur la scène d’éloquence du Festival des Gros Maux le 4 novembre au Ground Control. 

⌛ Vous avez jusqu’au 15 mai pour nous envoyer vos créations à l’adresse : concours.ecriture.fdgm@gmail.com 

🔗 Pour en savoir plus, découvrez le brief concours sur : lesgrosmauxfestival.com
.
.
#festival #MédecinsduMonde #urbanart #streetart #Concours #écriture #culture #création #plumeengagée #desmotssurlesmaux #GrosMauxFestival #festivaldesgrosmaux #poésie #slam #rap #litterature"
"2023-03-22 17:23:57","https://www.instagram.com/p/CqGXO9Dg1VO/","https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-15/337182112_927425202011455_8733586230912925756_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=107&_nc_ohc=y7XBFNkLEs0Q7kNvgHwPFKq&edm=APU89FABAAAA&ccb=7-5&oh=00_AYB_2mFljeNJARGnuimMLrk63hbZfeQaMX06Xwm2OsWiZg&oe=665E990C&_nc_sid=bc0c2c","Video","121","2","“À la fin de la journée, on est heureux d’avoir aidé des personnes qui le nécessitaient, particulièrement au Liban où tout le monde a besoin d’aide humanitaire.” 
 
Au Liban 🇱🇧, plus de 60% de la population vit sous le seuil de pauvreté. Sur place depuis 1990, Médecins du Monde tend à garantir aux populations locales et exilées marquées par les crises et conflits un meilleur accès aux structures de santé.

De passage au siège de MdM France, Ahmad Chreif, conseiller pharmacien à Beyrouth, revient sur nos missions dans ce pays touché par une crise à la fois économique, politique et sanitaire. 

#Liban #DePassageAuSiège #accèsauxsoins #santé #MédecinsduMonde"
"2023-03-17 09:30:45","https://www.instagram.com/p/Cp4pRddskCg/","https://scontent-cdg4-1.cdninstagram.com/v/t39.30808-6/335168581_2415602961949352_8553518067676090474_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=108&_nc_ohc=RhvP3Hy1wIoQ7kNvgEbR1xs&edm=APU89FAAAAAA&ccb=7-5&oh=00_AYB-9To1AY0aiIzGFKkjc3OYSZx3VsTFL95qXLuPJSUfnA&oe=6662B6AA&_nc_sid=bc0c2c","Image","814","12","Plus de 1,2 million d’euros collectés lors de la troisième édition de #SpeeDons !

Un grand MERCI 🙏 aux donateurs, ambianceurs, runners, bénévoles, spectateurs… et bien évidemment à toi @xavierdang (AKA Mister MV) ! 

L’argent récolté grâce aux dons et la vente des t-shirts permettront de financer nos actions en France et à l’international, pour un accès universel aux soins. 

👋 Rendez-vous l’année prochaine pour Speedons 4 ! 

#OuaisOuaisOuais 

📸 Elliot le Corre 
. 
. 
#speedrun #esport #Speedons #gamers #streamers #Twitch #gaming #fundraising #ONG #MédecinsduMonde #association #dons #MisterMV"
"2023-03-15 17:05:14","https://www.instagram.com/p/Cp0TsbqNBt6/","https://scontent-cdg4-2.cdninstagram.com/v/t51.29350-15/335518634_603275768324955_1747142250536946268_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=103&_nc_ohc=BdXpWXN5NVAQ7kNvgGJTj30&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBgNxAc-T86Fb4JkJW0lUvGYP3hsqjkX7fxI2o5CwOh_Q&oe=6662A7EE&_nc_sid=bc0c2c","Image","166","1","Syrie 🇸🇾 : 12 ans de conflit  
  
La population syrienne est marquée par 12 ans d’une guerre civile destructrice.
En 2023, on estime que 15 millions de personnes ont besoin d’aide humanitaire.

Déplacements forcés, offre de soins touchée, épidémies, manque d’accès à l’eau… Face à l’ampleur des besoins en santé, Médecins du Monde reste mobilisée pour répondre aux besoins des populations locales, parfois encore accrus par les séismes survenus en février.

Depuis 2018, nos équipes ont assuré : 
🩺 3,2 millions de consultations en santé primaire,  
⚕️ 1,4 million de consultations en santé sexuelle et reproductive,  
👩🏽‍⚕️ Près de 112 000 consultations en santé mentale. 
  
#Syrie #conflitarme #guerrecivile #santé #séismes #médecinsdumonde"
"2023-03-09 11:17:13","https://www.instagram.com/p/CpkPA6_IOxZ/","https://scontent-cdg4-3.cdninstagram.com/v/t51.2885-15/334225789_581248130607407_3819092900454942744_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=111&_nc_ohc=AcSA8UaM6BkQ7kNvgG4hFOP&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBBZySoa3aCcLgTchttr5amWvd--DiqMv_ZZYC0pLYhow&oe=665EB9DC&_nc_sid=bc0c2c","Video","140","4","[ #JournéeInternationaledesDroitsdesFemmes ]

⚠ C’est un constat que nous faisons sur tous nos terrains d’intervention : en cas de crise, les femmes et leurs droits sont les premiers impactés.

C’est le cas en Colombie 🇨🇴, théâtre d’un conflit interne qui dure depuis des décennies, à l’origine d’une violence multiforme qui pèse de tout son poids sur le droit des femmes à disposer d’elles-mêmes.

Membres de communautés indigènes confrontées à un machisme structurel, migrantes victimes de violences sur le chemin de l’exil, travailleuses du sexe isolées, stigmatisées et éloignées des soins…

➡ Dans le Nariño, département toujours en zone rouge du conflit, le combat de Médecins du Monde pour les droits et la santé des femmes est porté par une équipe engagée, travaillant de concert avec les principales concernées, bien décidées à provoquer le changement. ✊

Reportage à découvrir en intégralité sur notre chaîne Youtube.

#droitsdesfemmes♀️ #8mars #droitsetsantésexuelsetreproductifs #shedecides #travaildusexe #Colombie #nariño #conflitcolombie #MédecinsduMonde"
"2023-03-06 11:45:35","https://www.instagram.com/p/Cpcj9dJj1ck/","https://scontent-cdg4-2.cdninstagram.com/v/t51.29350-15/333599113_227460376401751_4518363091284879269_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=107&_nc_ohc=OmpjAFjvFKAQ7kNvgGzop5k&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCXgzt4UfkunnPZ3AdGgQswg8dJUL49Z-b9IKchytI6bw&oe=66629A3C&_nc_sid=bc0c2c","Image","158","4","Il est grand temps d’inscrire bleu sur blanc les combats que nous menons !

@medecinsdumonde lance @lesgrosmauxfestival, un festival d’art urbain gratuit, ouvert à toustes et engagé pour dénoncer les maux de notre société.

🖋️ Concours d’écriture
Sortez votre plus belle plume pour donner à vos mots la chance d'être transformés en voix et interprétés par une personnalité sur scène ! 🎤

Pour participer, envoyez-nous votre texte (chanson, poème, nouvelle ou texte d'éloquence) avant le 15 mai à concours.ecriture.fdgm@gmail.com

📅 Rendez-vous du 3 au 5 novembre 2023 au @groundcontrolparis.

➡️ Plus d’infos sur @lesgrosmauxfestival
.
.
#festival #MédecinsduMonde #urbanart #streetart #Concours #écriture #culture #création #plumeengagée #desmotssurlesmaux #GrosMauxFestival #festivaldesgrosmaux"
"2023-03-03 16:46:17","https://www.instagram.com/p/CpVX_JENfk6/","https://scontent-cdg4-2.cdninstagram.com/v/t51.29350-15/334034766_867344497669155_3527478243455617367_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=103&_nc_ohc=9YsZJVYDS_UQ7kNvgHlbNJF&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDIvGSNAgeFI8-1zY1J973P1S0RO92RUfiFAvviNHF0tQ&oe=66629AA5&_nc_sid=bc0c2c","Image","353","3","Palestine 🇵🇸 : Recrudescence de la violence
 
Dans un contexte d’insécurité marqué par plus de 60 ans d’occupation, l’annonce d’un gouvernement d’extrême droite en Israël est un nouvel affront pour la population palestinienne. 
 
Ces derniers jours, les actes de violences des colons israéliens à l'encontre des communautés palestiniennes en Cisjordanie se sont dramatiquement intensifiés : démolitions des structures palestiniennes, déplacements forcés et actes de violence des forces de sécurité israéliennes se perpétuent en toute impunité.
 
Peur, anxiété, tristesse, impact psychosomatique, la santé mentale des Palestiniens est exposée à cette violence récurrente. 
 
➡️ Les équipes de Médecins du Monde apportent un soutien psychosocial et de santé mentale direct aux communautés touchées, tout en travaillant au renforcement des capacités des centres de santé publics en Palestine.
 
#Palestine #Cisjordanie #santémentale #occupation #santé #ong #MédecinsduMonde"
"2023-02-24 16:53:51","https://www.instagram.com/p/CpDXLA-grnZ/","https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-15/333155799_598592712120638_8165291008842093792_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=102&_nc_ohc=qCGWmeSOyQgQ7kNvgHifDuZ&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCA5Rb37SvsHS_rpFpFf5fTVl-VqfO5kVEy-z2TRi_N4A&oe=665EA9B3&_nc_sid=bc0c2c","Video","163","1","🇺🇦 Depuis l’escalade du conflit en Ukraine, il y maintenant un an, plus de 660 000 personnes ont traversé la frontière moldave. Environ 100 000 s’y sont installés, en majorité des femmes et des enfants. 
 
🔴 Anxiété, trouble du sommeil, sentiment de culpabilité, traumatismes… Aujourd’hui, les besoins en santé mentale sont immenses. 
 
Aurélie, attachée de presse chez Médecins du Monde s’est rendue en Moldavie, où nos équipes fournissent un soutien psychologique aux personnes réfugiées, mais également aux humanitaires de première ligne. 
. 
. 
#TheLongestYear #Ukraine #Ukrainewar #UkraineRussiaWar #1anUkraine #Moldavie #Santémentale #MédecinsduMonde"
